subject,combo,condition,window_number,F1,F3,C3,P3,O1,F7,T3,T5,Fz,Cz,Pz,Oz,T6,T4,F8,O2,P4,C4,F4,F2,OPTO
30_01,c3,oc,2731,0.9620162643977844,0.8878480679152577,0.9126830076769206,0.8941127787863883,0.9735740653931112,0.9625748199077226,0.954749800927086,0.9514756624645252,0.908939801624897,0.9620096562928828,0.951310367883184,0.9606444334361773,0.9622270849071057,0.9786955973212024,0.9819896994471858,0.9341495775326465,0.9119605891165694,0.9698643840693625,0.9633177879349799,0.9856434182554028,0.7497363306111943
30_01,c3,oc,2796,0.966127418296747,0.8899203224346725,0.9166697377110542,0.895393614008487,0.9634815510713312,0.966227281813832,0.9554161360254493,0.9255124986276507,0.9113882705025805,0.9557597553437243,0.9584750168971569,0.9543612260967506,0.9743735084032993,0.9815031097661463,0.985636185216617,0.9401622251628718,0.9335307906895951,0.9772955320911811,0.9711379178172719,0.9793898800405095,0.7477799421130803
30_01,c3,oc,2861,0.962004225930402,0.8929472287064018,0.9119147079036399,0.9036869015809329,0.9497500460729007,0.9624813275628504,0.9511552663258075,0.907495743060305,0.9026337242221034,0.9554277124490507,0.9521511444890128,0.9428984699599161,0.9765334319894109,0.9831988735112472,0.9887379777472831,0.9387228882366084,0.9170009555063542,0.9757969928300627,0.9616296891572307,0.9749596484805306,0.7343914769108582
30_01,c3,oc,2926,0.9569579660603015,0.9058397653833267,0.9084210597357818,0.9014478871999682,0.9387786709282266,0.957437353669438,0.9421566271111487,0.8989345914960539,0.9033832312027011,0.9686445618334425,0.9655915811630085,0.9370224875531744,0.9759412516590182,0.9868027394200873,0.988293728401397,0.9431339940607345,0.9383633221788211,0.9735351338113815,0.9683465279905439,0.9750219546661087,0.7522068392895578
30_01,c3,oc,2991,0.9587293485084548,0.9173123643730176,0.9223752966047969,0.9262765379024399,0.9426153049986358,0.9629183871882813,0.9622137855695289,0.9254352477055571,0.9103586067888019,0.9743776708724701,0.9709448841731324,0.9597284892726299,0.9771361686476513,0.9870273604352562,0.9792171299952889,0.9458288750179173,0.9394718193493086,0.9671718262380767,0.9655608815016106,0.9783521008459186,0.740892277442464
30_01,c3,oc,3056,0.9580976089064058,0.9249102558114014,0.9350607372792998,0.9397972704312507,0.9495084864524282,0.9601186418338814,0.9693564627221473,0.9398958605427155,0.9015500888305097,0.9729805905821616,0.9694744127998071,0.9609879365284877,0.9810345301220834,0.9816639599800665,0.9850707890944278,0.9526998761160314,0.9407874304593723,0.9613572047356967,0.9706068071852185,0.9813601192275412,0.7534690460528216
30_01,c3,oc,3121,0.9505315593587416,0.9185273820662453,0.9323142860801958,0.939552951306817,0.9636080067583539,0.9663404966269282,0.9791250439360222,0.9370655056851167,0.8958905321794866,0.9760064971164207,0.9745128317838544,0.9645501533821672,0.9806356821950002,0.9814365740192825,0.9791090161618252,0.9604806956752855,0.9339714125972285,0.95392653604287,0.9683720211232819,0.976694101477249,0.7582551824384153
30_01,c3,oc,3186,0.9491110254575521,0.9134702563173266,0.930352394425787,0.9389167642184888,0.976078719030908,0.9633721371957032,0.9830224556798649,0.9507293747319,0.8998357963503931,0.9830660932245892,0.9820836381145516,0.9656769051830598,0.986280971021969,0.9861299813740263,0.9802830307549524,0.9744094462918382,0.9399793566005249,0.9640183275087296,0.9666159089788591,0.9810799264405313,0.765516453869408
30_01,c3,oc,3251,0.9445181703738024,0.9107262233565265,0.9267646140608703,0.9201927440002639,0.9776555872070719,0.9625363065484503,0.9810201548160906,0.9488167463116847,0.8925916868443057,0.9772768897043632,0.980188569718221,0.9740810656457126,0.9820851709816366,0.9882353505966083,0.9811224121975924,0.9750144893602469,0.9424778703901459,0.9631921132450352,0.9691123844936972,0.977386761484189,0.7448711665412815
30_01,c3,oc,3316,0.9484049627685162,0.9085354920105295,0.9125157338309369,0.8943916039253905,0.9716775046816172,0.9549196943384355,0.9699013224018146,0.9274634259932506,0.8787532525256906,0.9694738064205777,0.9731368937764979,0.9549255250848706,0.9801582336594402,0.9861308234355249,0.9825095840683168,0.9612982481339092,0.9458345294095992,0.9545232250573438,0.9658632722181489,0.9769280794610546,0.7132483490800113
30_01,c3,oc,3381,0.9521875263805116,0.8888283665415959,0.8907216620175924,0.8671987210901503,0.9648027800882073,0.9448545311952641,0.9482819820060158,0.9088054238516166,0.8838453867436249,0.9658925361880318,0.971943340328303,0.9423468977131512,0.9773996382563721,0.9868467154248594,0.986143462616595,0.9524112090674565,0.9320204580404925,0.9589769303256556,0.957152813218679,0.9800693425966918,0.7081858252039485
30_01,c3,oc,3446,0.9465680285270418,0.8667231806076658,0.870235683930589,0.8556897570124399,0.9533721641627243,0.9220176971656725,0.9286182888396609,0.9039607537032979,0.8560546312810746,0.9559141569630812,0.9668292877530299,0.9404435043893774,0.9766220145403226,0.9839641211065056,0.9878839334528194,0.9444517223077117,0.915118790196589,0.9609521395292979,0.9413872005504716,0.9844642143566165,0.7254634310511008
30_01,c3,oc,3511,0.9604837280980398,0.8693179238524791,0.8830005674423517,0.8520468974417458,0.9376249984973066,0.9282455001207718,0.9252248267120572,0.8886040199996709,0.8559574994764395,0.9444211146667105,0.9583769726373548,0.9484000407910597,0.9769290500001817,0.9880507639266998,0.9876005029946373,0.9287622347290454,0.9204349157346753,0.9538836218619358,0.9519756678423912,0.9778364767545079,0.7220590693690002
30_01,c3,oc,3576,0.9637738479732509,0.8833899200145062,0.9140883059763493,0.8912911968216269,0.9341814373502288,0.9285932021214905,0.9234516600874841,0.9045269879359421,0.885881578736139,0.947723932463295,0.9573032186684545,0.9485823011916905,0.9799993686504905,0.9808046259144614,0.990533560365038,0.9291510511082125,0.9137453764832657,0.9507286506745253,0.9537030859489062,0.9795720944488749,0.7327879521344133
30_01,c3,oc,3641,0.9498438412682084,0.8805055381862242,0.9173856919445832,0.9147248770023978,0.92521286993176,0.9263656204345249,0.9226950165532459,0.9178154986198293,0.8928048597475956,0.952453954623,0.964464830476369,0.9574413808902769,0.9860674108636261,0.974619375897617,0.9869519415249633,0.9637270033286828,0.9317514641348308,0.9500855520509417,0.9580535196077841,0.980547671187231,0.7490656559298045
30_01,c3,oc,3706,0.9427705015111153,0.874005756002968,0.9335946992912889,0.9394529338777531,0.9387159575632498,0.9206088648642337,0.9394494409757084,0.9189117943674784,0.8941330173212045,0.9624754687845165,0.9654165211538644,0.9685617421156141,0.9853170055593095,0.970458869329635,0.9872873191122842,0.971331034838395,0.9502425013369724,0.9495469939100765,0.9671165377542896,0.97393367949253,0.741560207144043
30_01,c3,oc,3771,0.943844037196166,0.8894730531498574,0.9449417023068709,0.941005415244289,0.9404705063037727,0.9331829833055655,0.954648282094283,0.9417728464824754,0.898619641184881,0.9693135371846218,0.9710249067869837,0.9684717325344288,0.9802752869182745,0.971246905139762,0.9809433904913873,0.9632232725297087,0.9637594547406962,0.9511168094615781,0.9701263999798221,0.9784215401960185,0.7477755614487035
30_01,c3,oc,3836,0.9314450261065814,0.8931416831444137,0.9465911273766939,0.9502004240971164,0.9402894265788283,0.9223211144830359,0.9609391841414862,0.9410667144524129,0.8845332296570112,0.9677147306847815,0.9704820017235564,0.9570696257248104,0.9765970358973247,0.9687419182071191,0.9707362724899194,0.9667275609205273,0.9629624524968062,0.9553217689741529,0.9799762018668028,0.9783473737829133,0.748458386562393
30_01,c3,oc,3901,0.9431192449736282,0.8928567304386562,0.9343818967312052,0.9445545644296323,0.9483879952833911,0.9333618270869851,0.969220984073328,0.9407412617066182,0.8710078994410246,0.9645277402123248,0.9704520022729503,0.9555720165988548,0.984409070509763,0.9761016263057295,0.9690324009985417,0.9604132585998155,0.9554930657140037,0.9602495492004108,0.9738939277821859,0.976861637321878,0.7582724631076
30_01,c3,oc,3966,0.9631897453887025,0.9002953968507368,0.9322310074147877,0.9378423602787392,0.9412477696533939,0.9505009266944424,0.9640478192784373,0.9480225336287731,0.8875668845968439,0.9678363767959584,0.9783913948902203,0.9532998481850842,0.9905489579551177,0.9831133720273839,0.9736090503153065,0.9523251017684684,0.9576723336117894,0.9735028894465844,0.9727618649234974,0.9796992634324145,0.7564593652446976
30_01,c3,oc,4031,0.972014761524095,0.8918189207919109,0.921465794578274,0.9348279732621861,0.9436479154597226,0.9545071445516883,0.9662673626470398,0.9484152405923997,0.8847158923646082,0.9751459684515686,0.984299429972983,0.9425355808601649,0.9884833213178669,0.981736993156445,0.9755731069289401,0.9479965401078106,0.9559873748898036,0.9790430354642211,0.962826946644986,0.98130091769962,0.7580692052162195
30_01,c3,oc,4096,0.9719543817337506,0.8932888297075386,0.9109276325878177,0.9273498357281134,0.9309200507785049,0.9386673842225491,0.9557527939225526,0.9428720395409799,0.8965005571012684,0.9669695181291357,0.9782915702692524,0.9374478859336435,0.985958474689412,0.9838208078747119,0.9788868741263632,0.9425664408604839,0.9490903322456586,0.977364875750754,0.9597900054662597,0.9826298029715107,0.7493021334739131
30_01,c3,oc,4161,0.9720586082820671,0.8785415377995797,0.9074716093126953,0.9141073954049791,0.9274153337929301,0.9352403119913344,0.9463630926125763,0.9322638191994416,0.9017613878637001,0.9665070301825814,0.9698392314456973,0.935342903548504,0.9804690547682072,0.9820310177887777,0.9868333741744985,0.9355182344928786,0.9442067802126174,0.9753816652592413,0.9499895239998267,0.9860494218554634,0.7525446692577559
30_01,c3,oc,4226,0.9582690924258931,0.8768466258865724,0.900836937507842,0.9007554641622127,0.9341604117389445,0.9156609613260209,0.9333285513808166,0.9178931777104222,0.9002988864604681,0.9706101989662742,0.9598223271850631,0.9375878417037009,0.9624984152017602,0.9889898302761119,0.9896966564967374,0.9231404718794654,0.9461254109442966,0.9774145662068268,0.9392640940518899,0.9887038980209789,0.7414984815681883
30_01,c3,oc,4291,0.94474594967399,0.8728677273886353,0.9114190332631456,0.8972450332420346,0.9263210292472095,0.8952604702985894,0.9424957436192947,0.919968716946691,0.8922418568338679,0.9728416996062645,0.9542639263112197,0.942953656279836,0.947398893023982,0.986945383544113,0.9904085636642407,0.9118252331375405,0.9371655017527728,0.967459783991003,0.9335301464859452,0.9888062258593715,0.7253687803498103
30_01,c3,oc,4356,0.9271842982350249,0.8770955600817063,0.9237367629055451,0.9115417407942175,0.9314832835732482,0.9153019068080392,0.9470191295002407,0.932466555634687,0.8811921961815047,0.973425207749711,0.9541356442042497,0.9469476371674717,0.9421577309810795,0.9851429297826775,0.989021571604037,0.9358063151003034,0.9389968601273827,0.9546950730748727,0.9493037415601584,0.9874828101498787,0.7406979887682893
